ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
1032	1	0	0	0.000000	175.000000	2.000000	0.000000	0.000000	0	44	0
1033	2	1	0	0.000000	188.000000	187.000000	0.000000	0.000000	0	101	0
1034	7	1	0	0.000000	91.285714	63.285714	0.000000	0.000000	0	49	0
1035	1	2	2	0.000000	256.000000	246.000000	0.000000	0.000000	0	135	0
1036	1	0	1	0.000000	152.000000	143.000000	0.000000	0.000000	0	78	0
1037	27	1	0	0.000000	97.592593	97.592593	0.000000	0.000000	0	104	0
1038	1	0	0	0.000000	100.000000	63.000000	0.000000	0.000000	0	31	0
1039	10	0	0	0.000000	114.200000	113.100000	0.000000	0.000000	0	67	0
1040	31	1	1	0.000000	64.645161	61.870968	0.000000	0.000000	0	41	0
1041	25	1	1	0.000000	52.280000	50.600000	0.000000	0.000000	0	30	0
1042	6	0	0	0.000000	130.833333	100.333333	0.000000	0.000000	0	65	0
1043	3	0	0	0.000000	132.000000	129.000000	0.000000	0.000000	0	64	0
1044	78232	0	1	0.000000	76.088033	52.892768	0.000000	0.000000	0	17228	0
1045	12	0	0	0.000000	142.250000	142.250000	0.000000	0.000000	0	80	0
1046	3	0	0	0.000000	157.333333	157.333333	0.000000	0.000000	0	79	0
1047	123	0	0	0.000000	127.560976	124.934959	0.000000	0.000000	0	164	0
1048	9	0	0	0.000000	131.000000	130.000000	0.000000	0.000000	0	70	0
1049	3	0	0	0.000000	182.666667	92.000000	0.000000	0.000000	0	91	0
1050	3	2	0	0.000000	213.333333	2.000000	0.000000	0.000000	0	50	0
1051	101	2	2	0.000000	252.881188	159.207921	0.000000	0.000000	0	178	0
1052	39	1	1	0.000000	43.153846	42.102564	0.000000	0.000000	0	31	0
1053	20	1	2	0.000000	146.350000	95.700000	0.000000	0.000000	0	81	0
1054	2	2	2	0.000000	226.000000	223.000000	0.000000	0.000000	0	113	0
1055	13	1	1	0.000000	49.615385	49.615385	0.000000	0.000000	0	27	0
1056	2	1	1	0.000000	93.500000	93.500000	0.000000	0.000000	0	39	0
1057	2	0	2	0.000000	165.500000	113.500000	0.000000	0.000000	0	107	0
1058	2	1	1	0.000000	46.000000	46.000000	0.000000	0.000000	0	22	0
1059	5	0	0	0.000000	184.800000	183.800000	0.000000	0.000000	0	99	0
1060	4	1	1	0.000000	44.500000	44.500000	0.000000	0.000000	0	24	0
1061	2	1	2	0.000000	122.000000	122.000000	0.000000	0.000000	0	62	0
1062	63423	1	0	0.000000	73.241127	45.153336	0.000000	0.000000	0	13270	0
1063	49	1	0	0.000000	138.959184	136.755102	0.000000	0.000000	0	94	0
1064	57	0	0	0.000000	144.403509	133.561404	0.000000	0.000000	0	104	0
1065	27	2	1	0.000000	75.296296	74.407407	0.000000	0.000000	0	72	0
1066	9	1	1	0.000000	66.222222	63.888889	0.000000	0.000000	0	35	0
1067	9	2	2	0.000000	234.777778	231.777778	0.000000	0.000000	0	145	0
1068	1	0	0	0.000000	168.000000	58.000000	0.000000	0.000000	0	90	0
1069	5	1	1	0.000000	58.400000	58.400000	0.000000	0.000000	0	29	0
1070	1	0	2	0.000000	148.000000	146.000000	0.000000	0.000000	0	66	0
1071	9	0	0	0.000000	126.444444	124.444444	0.000000	0.000000	0	65	0
1072	7945	1	0	0.000000	67.302706	65.607048	0.000000	0.000000	0	1552	0
1073	3869	0	0	0.000000	77.835358	74.813905	0.000000	0.000000	0	876	0
1074	4629	0	0	0.000000	71.617628	69.085980	0.000000	0.000000	0	953	0
1075	6864	0	0	0.000000	74.999709	71.545892	0.000000	0.000000	0	1500	0
1076	8	0	0	0.000000	182.125000	182.000000	0.000000	0.000000	0	92	0
1077	7	0	0	0.000000	149.428571	148.428571	0.000000	0.000000	0	82	0
1078	2	1	0	0.000000	141.000000	90.000000	0.000000	0.000000	0	50	0
1079	47	1	1	0.000000	92.148936	89.893617	0.000000	0.000000	0	58	0
1080	23	1	1	0.000000	89.913043	89.913043	0.000000	0.000000	0	45	0
1081	1	0	2	0.000000	169.000000	167.000000	0.000000	0.000000	0	77	0
1082	35501	0	1	0.000000	69.030112	34.611757	0.000000	0.000000	0	7040	0
1083	4730	0	1	0.000000	73.101057	69.918182	0.000000	0.000000	0	1042	0
1084	295	2	2	0.000000	3903.942373	2860.925424	0.000000	0.000000	0	5160	0
1085	7	2	1	0.000000	2434.571429	2025.714286	0.000000	0.000000	0	1202	0
1086	74	1	1	0.000000	1654.270270	1421.054054	0.000000	0.000000	0	1220	0
1087	7	2	2	0.000000	4530.857143	3323.571429	0.000000	0.000000	0	1909	0
1088	1911	1	1	0.000000	1700.628467	1231.608059	0.000000	0.000000	0	9509	0
1089	35	1	2	0.000000	4149.057143	2580.914286	0.000000	0.000000	0	2685	0
1090	2	1	1	0.000000	4443.000000	3392.000000	0.000000	0.000000	0	2451	0
1091	3	2	2	0.000000	8612.000000	3828.000000	0.000000	0.000000	0	4713	0
1092	23	2	1	0.000000	4565.652174	3262.304348	0.000000	0.000000	0	2686	0
1093	15	2	1	0.000000	3700.533333	2984.733333	0.000000	0.000000	0	2068	0
1094	45	1	1	0.000000	1595.444444	1385.111111	0.000000	0.000000	0	1078	0
1095	2	1	2	0.000000	3701.000000	3629.500000	0.000000	0.000000	0	1995	0
1096	29	2	2	0.000000	4898.137931	2841.103448	0.000000	0.000000	0	2945	0
1097	36	1	1	0.000000	1699.944444	1289.000000	0.000000	0.000000	0	1013	0
1098	14	1	2	0.000000	3765.214286	3130.285714	0.000000	0.000000	0	1916	0
1099	38	2	2	0.000000	4409.421053	3040.526316	0.000000	0.000000	0	2623	0
1100	9	1	1	0.000000	3341.444444	1760.000000	0.000000	0.000000	0	1562	0
1101	53	1	1	0.000000	2878.716981	2128.452830	0.000000	0.000000	0	2215	0
1102	80	2	2	0.000000	5245.812500	3093.275000	0.000000	0.000000	0	3135	0
1103	3	2	1	0.000000	2780.000000	1504.666667	0.000000	0.000000	0	1235	0
1104	90	1	1	0.000000	1937.422222	1423.144444	0.000000	0.000000	0	1419	0
1105	27	1	2	0.000000	3070.370370	1849.740741	0.000000	0.000000	0	1785	0
1106	221	2	1	0.000000	2753.298643	2047.144796	0.000000	0.000000	0	3026	0
1107	113	1	1	0.000000	1409.761062	1096.486726	0.000000	0.000000	0	1187	0
1108	17	1	2	0.000000	3004.647059	1453.705882	0.000000	0.000000	0	1627	0
1109	71	2	2	0.000000	4260.661972	1633.154930	0.000000	0.000000	0	3241	0
1110	136	2	2	0.000000	2497.735294	1470.713235	0.000000	0.000000	0	2231	0
1111	61	1	1	0.000000	1394.983607	1193.622951	0.000000	0.000000	0	909	0
1112	264	2	2	0.000000	2052.700758	1260.253788	0.000000	0.000000	0	2561	0
1113	19431	1	1	0.000000	68.618651	50.821471	0.000000	0.000000	0	3933	0
1114	11	3	2	0.000000	347.727273	295.818182	0.000000	0.000000	0	195	0
1115	69	0	1	0.000000	54.579710	54.449275	0.000000	0.000000	0	69	0
1116	2	1	1	0.000000	146.000000	146.000000	0.000000	0.000000	0	85	0
1117	19	1	1	0.000000	164.368421	82.894737	0.000000	0.000000	0	96	0
1118	1	1	0	0.000000	149.000000	67.000000	0.000000	0.000000	0	34	0
1119	81	1	1	0.000000	105.160494	104.456790	0.000000	0.000000	0	96	0
1120	2	1	1	0.000000	246.500000	246.500000	0.000000	0.000000	0	114	0
1121	4	2	2	0.000000	325.000000	325.000000	0.000000	0.000000	0	152	0
1122	54	1	1	0.000000	79.388889	78.888889	0.000000	0.000000	0	113	0
1123	1	2	2	0.000000	149.000000	148.000000	0.000000	0.000000	0	71	0
1124	27	1	1	0.000000	85.333333	84.851852	0.000000	0.000000	0	46	0
1125	5	0	0	0.000000	123.000000	121.200000	0.000000	0.000000	0	67	0
1126	10021	1	0	0.000000	72.826864	70.389283	0.000000	0.000000	0	2132	0
1127	12	0	0	0.000000	163.666667	138.333333	0.000000	0.000000	0	90	0
1128	2	2	2	0.000000	387.500000	251.500000	0.000000	0.000000	0	180	0
1129	2	3	1	0.000000	279.500000	200.500000	0.000000	0.000000	0	126	0
1130	21	1	1	0.000000	67.285714	65.619048	0.000000	0.000000	0	51	0
1131	10	1	1	0.000000	116.800000	115.400000	0.000000	0.000000	0	80	0
1132	12179	0	0	0.000000	76.099598	73.453650	0.000000	0.000000	0	2666	0
1133	8077	1	1	0.000000	114.284264	108.198589	0.000000	0.000000	0	2761	0
1134	1	2	1	0.000000	174.000000	174.000000	0.000000	0.000000	0	72	0
1135	1	4	1	0.000000	872.000000	300.000000	0.000000	0.000000	0	404	0
1136	1	1	1	0.000000	128.000000	127.000000	0.000000	0.000000	0	67	0
1137	1	2	2	0.000000	198.000000	197.000000	0.000000	0.000000	0	103	0
1138	27	1	1	0.000000	50.851852	50.851852	0.000000	0.000000	0	31	0
1139	1808	1	0	0.000000	69.517699	68.366150	0.000000	0.000000	0	393	0
1140	3	0	0	0.000000	204.666667	203.666667	0.000000	0.000000	0	101	0
1141	1	1	4	0.000000	347.000000	153.000000	0.000000	0.000000	0	169	0
1142	1	1	7	0.000000	1036.000000	450.000000	0.000000	0.000000	0	504	0
1143	1	0	0	0.000000	189.000000	185.000000	0.000000	0.000000	0	93	0
1144	51838	0	0	0.000000	69.979937	68.057178	0.000000	0.000000	0	10268	0
1145	1	0	0	0.000000	167.000000	45.000000	0.000000	0.000000	0	22	0
1146	18	0	0	0.000000	151.277778	148.555556	0.000000	0.000000	0	83	0
1147	37024	0	1	0.000000	69.051129	8.779224	0.000000	0.000000	0	7232	0
1148	4	2	1	0.000000	151.500000	146.750000	0.000000	0.000000	0	77	0
1149	123	0	0	0.000000	120.203252	83.731707	0.000000	0.000000	0	100	0
1150	15	0	0	0.000000	104.133333	102.333333	0.000000	0.000000	0	50	0
1151	21	0	0	0.000000	103.619048	102.619048	0.000000	0.000000	0	55	0
1152	6	1	1	0.000000	205.833333	205.833333	0.000000	0.000000	0	100	0
1153	2	1	1	0.000000	70.000000	69.000000	0.000000	0.000000	0	38	0
1154	2	1	2	0.000000	100.000000	99.000000	0.000000	0.000000	0	71	0
1155	53173	1	0	0.000000	69.651270	43.029902	0.000000	0.000000	0	10632	0
1156	1	1	2	0.000000	312.000000	310.000000	0.000000	0.000000	0	142	0
1157	19	1	1	0.000000	71.578947	70.894737	0.000000	0.000000	0	41	0
1158	1	1	0	0.000000	163.000000	163.000000	0.000000	0.000000	0	84	0
1159	2	2	0	0.000000	119.000000	118.000000	0.000000	0.000000	0	65	0
1160	33	2	1	0.000000	75.484848	74.939394	0.000000	0.000000	0	68	0
1161	45	1	1	0.000000	57.311111	56.844444	0.000000	0.000000	0	33	0
1162	50	2	1	0.000000	140.380000	138.760000	0.000000	0.000000	0	94	0
1163	36	1	1	0.000000	65.861111	64.888889	0.000000	0.000000	0	38	0
1164	93	0	2	0.000000	133.161290	113.322581	0.000000	0.000000	0	105	0
1165	36	1	1	0.000000	56.861111	56.861111	0.000000	0.000000	0	39	0
1166	3	1	1	0.000000	61.000000	61.000000	0.000000	0.000000	0	32	0
1167	36	1	1	0.000000	72.472222	71.888889	0.000000	0.000000	0	42	0
1168	51	0	0	0.000000	145.039216	85.627451	0.000000	0.000000	0	167	0
1169	3	0	0	0.000000	157.000000	64.000000	0.000000	0.000000	0	37	0
1170	26855	1	0	0.000000	70.355129	48.284789	0.000000	0.000000	0	5358	0
1171	4	0	0	0.000000	150.750000	67.750000	0.000000	0.000000	0	77	0
1172	506	3	1	0.000000	3589.780632	2876.579051	0.000000	0.000000	0	6802	0
1173	14123	0	0	0.000000	66.331374	64.138639	0.000000	0.000000	0	2701	0
1174	5	0	0	0.000000	144.200000	142.600000	0.000000	0.000000	0	69	0
1175	10478	0	0	0.000000	65.565280	63.645543	0.000000	0.000000	0	2007	0
1176	1	2	3	0.000000	517.000000	82.000000	0.000000	0.000000	0	223	0
1177	21	1	1	0.000000	84.285714	84.285714	0.000000	0.000000	0	48	0
1178	37	1	1	0.000000	75.729730	71.810811	0.000000	0.000000	0	50	0
1179	1	0	0	0.000000	138.000000	135.000000	0.000000	0.000000	0	66	0
1180	64	1	0	0.000000	63.140625	60.656250	0.000000	0.000000	0	79	0
1181	46	2	1	0.000000	78.782609	65.978261	0.000000	0.000000	0	97	0
1182	30	2	1	0.000000	120.000000	74.233333	0.000000	0.000000	0	122	0
1183	2	1	1	0.000000	208.500000	199.500000	0.000000	0.000000	0	101	0
1184	9	0	0	0.000000	130.222222	129.000000	0.000000	0.000000	0	57	0
1185	9	0	0	0.000000	152.666667	151.333333	0.000000	0.000000	0	75	0
1186	2	0	0	0.000000	92.500000	89.500000	0.000000	0.000000	0	45	0
1187	2362	0	0	0.000000	75.476291	72.583404	0.000000	0.000000	0	524	0
1188	12614	1	0	0.000000	70.307278	67.907563	0.000000	0.000000	0	2558	0
1189	7040	0	1	0.000000	67.653977	62.438920	0.000000	0.000000	0	1366	0
1190	5573	0	1	0.000000	74.680244	72.458999	0.000000	0.000000	0	1189	0
1191	11	0	0	0.000000	179.818182	174.818182	0.000000	0.000000	0	98	0
1192	93	2	1	0.000000	202.290323	147.978495	0.000000	0.000000	0	187	0
1193	68	2	1	0.000000	152.411765	118.455882	0.000000	0.000000	0	99	0
1194	762	0	1	0.000000	79.440945	76.543307	0.000000	0.000000	0	192	0
1195	3037	0	0	0.000000	75.569312	73.936121	0.000000	0.000000	0	680	0
1196	4	2	0	0.000000	129.250000	128.250000	0.000000	0.000000	0	72	0
1197	9	0	1	0.000000	74.666667	74.444444	0.000000	0.000000	0	74	0
1198	45	1	1	0.000000	104.977778	102.333333	0.000000	0.000000	0	61	0
1199	2	1	0	0.000000	170.000000	75.500000	0.000000	0.000000	0	75	0
1200	3	2	2	0.000000	460.333333	136.666667	0.000000	0.000000	0	160	0
1201	3	1	1	0.000000	105.333333	105.000000	0.000000	0.000000	0	63	0
1202	21	1	1	0.000000	112.571429	112.571429	0.000000	0.000000	0	120	0
1203	1	0	0	0.000000	105.000000	56.000000	0.000000	0.000000	0	30	0
1204	64359	0	1	0.000000	77.399835	71.552588	0.000000	0.000000	0	14150	0
1205	3	0	0	0.000000	114.333333	48.000000	0.000000	0.000000	0	27	0
1206	9	1	1	0.000000	94.111111	93.666667	0.000000	0.000000	0	65	0
1207	11	1	1	0.000000	57.727273	57.727273	0.000000	0.000000	0	26	0
1208	215	1	1	0.000000	49.641860	48.451163	0.000000	0.000000	0	76	0
1209	14	1	2	0.000000	120.785714	67.785714	0.000000	0.000000	0	70	0
1210	1958	1	0	0.000000	39.709397	39.143514	0.000000	0.000000	0	298	0
1211	107	1	1	0.000000	102.878505	101.420561	0.000000	0.000000	0	73	0
1212	556	0	0	0.000000	88.251799	79.116906	0.000000	0.000000	0	140	0
1213	529	1	0	0.000000	78.451796	76.746692	0.000000	0.000000	0	149	0
1214	32	2	0	0.000000	37.937500	37.937500	0.000000	0.000000	0	50	0
1215	21	1	1	0.000000	139.095238	86.000000	0.000000	0.000000	0	117	0
1216	20	1	1	0.000000	87.200000	87.200000	0.000000	0.000000	0	48	0
1217	1	1	1	0.000000	91.000000	91.000000	0.000000	0.000000	0	48	0
1218	1	2	1	0.000000	381.000000	377.000000	0.000000	0.000000	0	186	0
1219	27	2	1	0.000000	115.851852	114.407407	0.000000	0.000000	0	162	0
1220	21844	0	0	0.000000	70.659128	68.168559	0.000000	0.000000	0	4431	0
1221	1	1	0	0.000000	126.000000	126.000000	0.000000	0.000000	0	61	0
1222	35	1	1	0.000000	64.742857	64.142857	0.000000	0.000000	0	43	0
1223	40	1	1	0.000000	52.900000	52.375000	0.000000	0.000000	0	42	0
1224	2	1	2	0.000000	107.000000	107.000000	0.000000	0.000000	0	40	0
1225	2	1	2	0.000000	182.500000	181.500000	0.000000	0.000000	0	79	0
1226	8	2	2	0.000000	288.625000	286.250000	0.000000	0.000000	0	135	0
1227	1	1	2	0.000000	159.000000	159.000000	0.000000	0.000000	0	61	0
1228	4162	1	2	0.000000	131.008890	126.031475	0.000000	0.000000	0	1800	0
1229	78306	1	1	0.000000	70.440286	49.265408	0.000000	0.000000	0	15854	0
1230	9	0	0	0.000000	152.222222	145.111111	0.000000	0.000000	0	80	0
1231	40	0	0	0.000000	187.075000	122.125000	0.000000	0.000000	0	110	0
1232	32	1	1	0.000000	50.750000	50.343750	0.000000	0.000000	0	30	0
1233	4184	2	1	0.000000	124.639101	119.222036	0.000000	0.000000	0	1550	0
1234	48	1	1	0.000000	80.750000	79.041667	0.000000	0.000000	0	50	0
1235	156	1	2	0.000000	153.846154	149.961538	0.000000	0.000000	0	200	0
1236	5209	2	1	0.000000	131.130351	127.164523	0.000000	0.000000	0	2041	0
1237	2	0	0	0.000000	159.000000	158.000000	0.000000	0.000000	0	86	0
1238	3	0	0	0.000000	141.333333	95.333333	0.000000	0.000000	0	69	0
1239	121	1	1	0.000000	99.471074	84.768595	0.000000	0.000000	0	167	0
1240	1	0	0	0.000000	151.000000	148.000000	0.000000	0.000000	0	78	0
1241	1	0	1	0.000000	127.000000	127.000000	0.000000	0.000000	0	65	0
1242	1	1	3	0.000000	227.000000	226.000000	0.000000	0.000000	0	118	0
1243	31	2	1	0.000000	124.612903	84.483871	0.000000	0.000000	0	105	0
1244	3	1	1	0.000000	61.000000	60.666667	0.000000	0.000000	0	33	0
1245	4	2	2	0.000000	177.250000	115.750000	0.000000	0.000000	0	87	0
1246	24	1	1	0.000000	54.916667	51.833333	0.000000	0.000000	0	73	0
1247	4	1	1	0.000000	112.000000	112.000000	0.000000	0.000000	0	60	0
1248	1	1	1	0.000000	56.000000	56.000000	0.000000	0.000000	0	29	0
1249	3	1	1	0.000000	59.000000	59.000000	0.000000	0.000000	0	33	0
1250	1	3	2	0.000000	375.000000	2.000000	0.000000	0.000000	0	169	0
1251	1	2	3	0.000000	598.000000	1.000000	0.000000	0.000000	0	268	0
1252	21	1	2	0.000000	73.809524	73.809524	0.000000	0.000000	0	39	0
1253	7625	0	0	0.000000	68.889443	66.095869	0.000000	0.000000	0	1558	0
1254	1	3	1	0.000000	486.000000	166.000000	0.000000	0.000000	0	266	0
1255	1	1	1	0.000000	387.000000	87.000000	0.000000	0.000000	0	126	0
1256	1	1	2	0.000000	306.000000	83.000000	0.000000	0.000000	0	151	0
1257	21	3	1	0.000000	292.333333	108.904762	0.000000	0.000000	0	157	0
1258	1	1	1	0.000000	87.000000	87.000000	0.000000	0.000000	0	44	0
1259	89	2	1	0.000000	386.067416	264.561798	0.000000	0.000000	0	282	0
1260	30	2	1	0.000000	269.366667	152.566667	0.000000	0.000000	0	144	0
1261	1	1	1	0.000000	207.000000	135.000000	0.000000	0.000000	0	100	0
1262	17	1	2	0.000000	266.352941	220.000000	0.000000	0.000000	0	136	0
1263	218	2	2	0.000000	331.018349	211.756881	0.000000	0.000000	0	333	0
1264	78	2	2	0.000000	556.897436	348.102564	0.000000	0.000000	0	380	0
1265	131	2	2	0.000000	585.870229	437.969466	0.000000	0.000000	0	451	0
1266	40	1	1	0.000000	473.750000	251.550000	0.000000	0.000000	0	293	0
1267	34	1	1	0.000000	317.558824	289.117647	0.000000	0.000000	0	217	0
1268	23	1	2	0.000000	438.739130	287.000000	0.000000	0.000000	0	253	0
1269	48	1	1	0.000000	111.333333	110.270833	0.000000	0.000000	0	70	0
1270	1	2	0	0.000000	60.000000	59.000000	0.000000	0.000000	0	59	0
1271	4	0	0	0.000000	164.000000	163.000000	0.000000	0.000000	0	93	0
1272	11331	1	1	0.000000	76.656341	74.188156	0.000000	0.000000	0	2543	0
1273	331	1	2	0.000000	693.172205	564.078550	0.000000	0.000000	0	1015	0
1274	5	2	2	0.000000	1314.000000	691.800000	0.000000	0.000000	0	651	0
1275	141	3	1	0.000000	745.631206	544.248227	0.000000	0.000000	0	654	0
1276	1	2	1	0.000000	263.000000	263.000000	0.000000	0.000000	0	122	0
1277	204	0	0	0.000000	127.696078	81.431373	0.000000	0.000000	0	128	0
1278	17409	1	0	0.000000	70.572290	68.563157	0.000000	0.000000	0	3508	0
1279	107	0	0	0.000000	124.056075	94.785047	0.000000	0.000000	0	95	0
1280	561	0	0	0.000000	48.003565	47.568627	0.000000	0.000000	0	85	0
1281	3	0	0	0.000000	131.666667	130.666667	0.000000	0.000000	0	61	0
1282	6589	0	0	0.000000	68.259827	65.797390	0.000000	0.000000	0	1294	0
1283	62	0	1	0.000000	67.532258	66.758065	0.000000	0.000000	0	95	0
1284	50	2	1	0.000000	78.220000	74.320000	0.000000	0.000000	0	60	0
1285	3	1	1	0.000000	121.000000	79.000000	0.000000	0.000000	0	47	0
1286	13	0	1	0.000000	106.461538	102.307692	0.000000	0.000000	0	122	0
1287	5	0	2	0.000000	39.200000	39.200000	0.000000	0.000000	0	25	0
1288	45176	0	1	0.000000	69.014499	66.751328	0.000000	0.000000	0	9011	0
1289	3	1	2	0.000000	136.000000	136.000000	0.000000	0.000000	0	73	0
1290	1	1	2	0.000000	251.000000	251.000000	0.000000	0.000000	0	134	0
1291	1	1	0	0.000000	146.000000	146.000000	0.000000	0.000000	0	69	0
1292	1	2	1	0.000000	122.000000	122.000000	0.000000	0.000000	0	60	0
1293	19	1	1	0.000000	45.157895	45.157895	0.000000	0.000000	0	27	0
1294	1	3	1	0.000000	576.000000	52.000000	0.000000	0.000000	0	100	0
1295	2	1	1	0.000000	70.000000	70.000000	0.000000	0.000000	0	40	0
1296	50	2	1	0.000000	75.660000	75.660000	0.000000	0.000000	0	84	0
1297	1	0	0	0.000000	141.000000	139.000000	0.000000	0.000000	0	68	0
1298	1	3	1	0.000000	276.000000	273.000000	0.000000	0.000000	0	145	0
1299	1	2	1	0.000000	113.000000	113.000000	0.000000	0.000000	0	60	0
1300	818	1	1	0.000000	153.987775	140.938875	0.000000	0.000000	0	445	0
1301	316	2	2	0.000000	161.189873	118.920886	0.000000	0.000000	0	234	0
1302	178	1	1	0.000000	111.960674	93.191011	0.000000	0.000000	0	140	0
1303	178	1	1	0.000000	62.971910	61.117978	0.000000	0.000000	0	85	0
1304	931	2	2	0.000000	189.890440	156.744361	0.000000	0.000000	0	598	0
1305	20	0	0	0.000000	118.650000	111.300000	0.000000	0.000000	0	69	0
1306	4216	1	1	0.000000	79.932875	77.484583	0.000000	0.000000	0	1077	0
1307	84	0	0	0.000000	149.285714	145.404762	0.000000	0.000000	0	106	0
1308	51	0	0	0.000000	98.411765	97.000000	0.000000	0.000000	0	131	0
1309	137	1	0	0.000000	157.277372	142.839416	0.000000	0.000000	0	179	0
1310	9	2	2	0.000000	337.333333	311.888889	0.000000	0.000000	0	176	0
1311	31	0	1	0.000000	163.548387	105.483871	0.000000	0.000000	0	99	0
1312	38	1	0	0.000000	153.184211	152.631579	0.000000	0.000000	0	91	0
1313	702	0	2	0.000000	88.972934	77.509972	0.000000	0.000000	0	357	0
1314	21	1	1	0.000000	269.714286	247.000000	0.000000	0.000000	0	170	0
1315	40	2	2	0.000000	355.150000	216.725000	0.000000	0.000000	0	207	0
1316	47	1	1	0.000000	240.893617	147.489362	0.000000	0.000000	0	163	0
1317	3	2	2	0.000000	253.666667	243.333333	0.000000	0.000000	0	127	0
1318	41	1	1	0.000000	150.268293	147.097561	0.000000	0.000000	0	99	0
1319	91	2	2	0.000000	287.131868	189.274725	0.000000	0.000000	0	224	0
1320	27	1	1	0.000000	69.592593	68.925926	0.000000	0.000000	0	41	0
1321	19	2	2	0.000000	135.210526	133.421053	0.000000	0.000000	0	79	0
1322	11	1	1	0.000000	79.090909	79.090909	0.000000	0.000000	0	43	0
1323	10	1	2	0.000000	206.200000	202.700000	0.000000	0.000000	0	116	0
1324	14	2	2	0.000000	291.000000	266.214286	0.000000	0.000000	0	167	0
1325	39	1	1	0.000000	227.487179	158.333333	0.000000	0.000000	0	124	0
1326	10	2	2	0.000000	279.000000	190.900000	0.000000	0.000000	0	146	0
1327	12	1	1	0.000000	193.083333	91.666667	0.000000	0.000000	0	111	0
1328	92	2	2	0.000000	270.456522	134.521739	0.000000	0.000000	0	245	0
1329	13	2	2	0.000000	151.461538	151.230769	0.000000	0.000000	0	73	0
1330	21	1	1	0.000000	71.428571	69.952381	0.000000	0.000000	0	42	0
1331	419	1	1	0.000000	118.085919	93.264916	0.000000	0.000000	0	229	0
1332	39	1	1	0.000000	91.769231	91.769231	0.000000	0.000000	0	53	0
1333	150	2	2	0.000000	292.446667	162.073333	0.000000	0.000000	0	278	0
1334	446	1	1	0.000000	44.495516	39.919283	0.000000	0.000000	0	166	0
1335	173	2	2	0.000000	353.069364	194.572254	0.000000	0.000000	0	356	0
1336	3	1	1	0.000000	265.666667	170.333333	0.000000	0.000000	0	137	0
1337	6	2	2	0.000000	326.333333	163.500000	0.000000	0.000000	0	153	0
1338	36	2	1	0.000000	149.805556	99.805556	0.000000	0.000000	0	88	0
1339	2	1	1	0.000000	55.000000	55.000000	0.000000	0.000000	0	27	0
1340	19	1	2	0.000000	224.210526	221.105263	0.000000	0.000000	0	120	0
1341	90	2	2	0.000000	287.188889	162.777778	0.000000	0.000000	0	216	0
1342	6	1	1	0.000000	70.000000	69.333333	0.000000	0.000000	0	33	0
1343	218	2	2	0.000000	265.279817	153.646789	0.000000	0.000000	0	312	0
1344	13	1	1	0.000000	182.538462	114.307692	0.000000	0.000000	0	96	0
